drive_id,filename,relative_path,format,width,height,placement_fit,vertical_guess,language_guess,name_status,issues,recommended_action
1yXaiFPCI9E2gaPSOob3fzUERL7z6wObF,28 - Feed ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/28 - Feed ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
132166rTMEHEf-JxTmbCdV3e4ro7T-4n_,29 - Feed (espanhol)__DAGTRLzvSxo.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed (espanhol)__DAGTRLzvSxo.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW;DUPLICATE_MD5_REVIEW,REVIEW_BEFORE_FINAL_ORGANIZATION
1W6ut2QZVN_4oj2HPKe3LOhXxLO4_YEQq,29 - Feed espanhol__DAGTRLzvSxo.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed espanhol__DAGTRLzvSxo.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW;DUPLICATE_MD5_REVIEW,REVIEW_BEFORE_FINAL_ORGANIZATION
1X3Vh_GPoQJKqH92uSqQNnQsBUZXU3GTq,29 - Feed ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/29 - Feed ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1UzL3w957ziJm3vnbmpdO11cb0l1Bi63L,30 - Feed espanhol__DAGTRMcZwC4.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed espanhol__DAGTRMcZwC4.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1QAwgYSwRnKROc-I2OXID0t5psId1XKYA,30 - Feed ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/30 - Feed ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1RH3MAHvQjClxH0GBT_Fw2nBa1zKR8BWR,31 - Feed espanhol__DAGTRUYxKjc.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed espanhol__DAGTRUYxKjc.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1H7cRa6CIP6GFY8oEccTFPguULWUkJACM,31 - Feed ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/31 - Feed ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
138M8lk5fhtUAG7H3-tE7oxV5XH5UMW67,32 - Feed espanhol__DAGTRXWmSbg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol__DAGTRXWmSbg.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1apw7CNci3zeCEXAHFi8IiaWWZrjAV9a9,32 - Feed espanhol.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed espanhol.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1W-ZGCXVMx5TuDzjuSk6u_fvUUXYQ2Pwd,32 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/32 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1cuuCNZ-DL90WGY2TcicFrKBJQ2C-dtRC,33 - Feed espanhol__DAGTRm3YhUs.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol__DAGTRm3YhUs.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
19ZSxHd9Xx0LmgelNeamGh_9QvTPssO1P,33 - Feed espanhol.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed espanhol.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
17jMpdBwkR5WJbY4eyVQ0n1ATn0cUxPvi,33 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1w3BiVoLwTL-Ro02SUNqywzF1cu-Nrql5,33 - Story Ingles KELLY 1080 x 1080 px.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/33 - Story Ingles KELLY 1080 x 1080 px.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1ZGBJ_5zaafRC6OCGuheVxOa4DB09XL27,34 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
111FiynQslzkeX7P7hhKRyeW6zPtGLo4O,34 - Story Ingles KELLY 1080 x 1080 px.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/34 - Story Ingles KELLY 1080 x 1080 px.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Yq8lI-X3Ry0H5c9Gctcd9rvjRsY7Qivj,35 - Feed ingles__DAGYHNAEWJA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Feed ingles__DAGYHNAEWJA.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1nxuZgEabbcIpoqHSWfhln8ZYNUA0Ack5,35 - Story Ingles KELLY 1080 x 1080 px.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/35 - Story Ingles KELLY 1080 x 1080 px.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Vh2UxFIBZcqVbGZnspXv6cNRk38bwAA7,35- Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/35- Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1g5KR3WGecN9lE7k0ksPiJhZvVMNMWld3,36 - Feed espanhol__DAG9-CBE0Ao.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-CBE0Ao.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1PDvEWXmTE9T_SJDSXfucznaRwlan8tCr,36 - Feed espanhol__DAG9-KRvTJ8.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-KRvTJ8.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1JOQ5-7FX77E2-bE-p_PRrh2LnX2jzE-9,36 - Feed espanhol__DAG9-NMyhxk.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed espanhol__DAG9-NMyhxk.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1r3ZDuB51o6W0lvJuWf6Q83s8wbpyfIpR,36 - Feed ingles__DAGYHO-ME5c.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/36 - Feed ingles__DAGYHO-ME5c.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Hrr_iNM40fc9ES1MVGK9yDgZK0xZ3QGy,36- Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/36- Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
122TPy8XgOt_ZLCgLM7DmfsSwE1qUkkuk,37 - Feed ingles__DAGYLUmLmRQ.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/37 - Feed ingles__DAGYLUmLmRQ.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1dQGspD-qEpoSMBqHXLXHvEcUgVm5OLfa,37 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/37 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1-OQN7paxtzDFUPeZ9TLFe54hIsLdOZ3C,38 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/38 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1yNcKGO3jqz4irsgjnryUjAba-WBtuZJf,38- Feed ingles__DAGYLyWgb-4.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/38- Feed ingles__DAGYLyWgb-4.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1N5kFJSvkfjm5RsoQHKRU9BSTIU6dmsvE,39 - Feed (ingles)__DAGYL1IOW1w.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/39 - Feed (ingles)__DAGYL1IOW1w.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW;DUPLICATE_MD5_REVIEW,REVIEW_BEFORE_FINAL_ORGANIZATION
1vDBLQDePcqopsGmsc8M-J0a6yNXi4kxn,39 - Feed ingles__DAGYL1IOW1w.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/39 - Feed ingles__DAGYL1IOW1w.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW;DUPLICATE_MD5_REVIEW,REVIEW_BEFORE_FINAL_ORGANIZATION
1BFLiBt9nSGpLEA9ct4xNdyFayOvK0nAH,39 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/39 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1dHsfujamb_QC90Sh_dnlARuCibo6onUc,40 - Feed ingles__DAGYL_Ign24.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/40 - Feed ingles__DAGYL_Ign24.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
18Mn0WN5Qi0t47IXDW9a_VepMlUDm-BWf,40 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/40 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1z-iXAsWmLI2_7RsRvzsSR5E7g9L6m5Sz,41 - Feed ingles__DAGYMHZXgCs.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/41 - Feed ingles__DAGYMHZXgCs.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1D4og0ijkoymqCKFldD-MG1ZiyckbJPPR,41 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/41 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
13hnqLanDFnEY2AImg2RvFJALWW-hk65d,42 - Feed ingles__DAGYMAYjdqw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/42 - Feed ingles__DAGYMAYjdqw.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1RTutkpXyK12FoBUt0DhrIZbiwtM8CziI,42 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/42 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1PMVkDGLIzaq38eMRZXpGi-HtDNUM3uCI,43 - Feed ingles__DAGYMGMaURI.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/43 - Feed ingles__DAGYMGMaURI.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1R1tAEHrnNyu-lZ2LKkgKWx53DZ0XE7Zt,43 - Feed Ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/43 - Feed Ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1EIjLsBcOcRlA_ORM5ypHO9e1C4nN0OFU,44 - Feed ingles__DAGYMeSu83c.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/44 - Feed ingles__DAGYMeSu83c.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1GBe_6CruAwFwi-r5cPqEGpMGM-h8xbg7,45 - Feed 1080 x 1080 px__DAG4ggz6gUA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/45 - Feed 1080 x 1080 px__DAG4ggz6gUA.png,IMG,1080,1080,FEED,CC,DE,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Ix7-iBcjj-PbrqjH6p8hcwRAujNfvDw1,46 - Feed (ingles) (1080 x 1080 px) +2 RM GP 1080 px × 1080 px há 6 meses.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/46 - Feed (ingles) (1080 x 1080 px) +2 RM GP 1080 px × 1080 px há 6 meses.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1zVyGGP5q-aeahZBUGP-gMR1tYzgp205r,46 - Feed ingles 1080 x 1080 px__DAG4g6vPrxo.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/46 - Feed ingles 1080 x 1080 px__DAG4g6vPrxo.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1dYblXxexqHRZ2yFMFgKM2uiaywC47aWD,46 - Feed ingles__DAGdocPDlMw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/46 - Feed ingles__DAGdocPDlMw.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1NA7uOXZF2YYVUWlBiI1H0OLbfgHjXuWE,46 - Feed ingles__DAGYMSHS8vY.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/46 - Feed ingles__DAGYMSHS8vY.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1cG-AYvG9rnLfb2G0PV4J3QQSrBb7xAW6,47 - Feed ingles__DAGdoRdozpU.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/47 - Feed ingles__DAGdoRdozpU.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1WLSke7wvxMFveqz0si_nIObCydur6J-t,48 - Feed ingles__DAGdohSngEw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/48 - Feed ingles__DAGdohSngEw.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
13KlYmnDQkusXzhJwdoaUvUyWblnAnYCM,48 - Feed ingles__DAGYMaNezoY.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/48 - Feed ingles__DAGYMaNezoY.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1_oIjOHinUTxpnr09soPrbwG9Ncsyf2qG,53 - Feed ingles.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/53 - Feed ingles.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Z-JfKQhKUPzoVtQmFOqGdgdSMPhzz1ed,57 - Feed Ingles__DAGeMspftEg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/57 - Feed Ingles__DAGeMspftEg.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1-sUgcRzYKJN-30p77Qgo-kqZykgWGe9o,57 - Feed Ingles__DAGqM7foxhM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/57 - Feed Ingles__DAGqM7foxhM.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1BSymH1EpG7SONmIp9JtHty4zPSvsjXca,57 - Story espanhol__DAG9-b9qug0.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/57 - Story espanhol__DAG9-b9qug0.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1WMWph3Y_2kxF9LO0TGnk5ziCGcacbC9M,57 - Story espanhol__DAG9-lU1Khk.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/57 - Story espanhol__DAG9-lU1Khk.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1McoopUx0B1VrkqaKed_T9QtIAvZeHLFN,57 - Story espanhol__DAG9-nXyiEw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/57 - Story espanhol__DAG9-nXyiEw.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1APxg8wNUcP2JrHhHE730o8iI7GKINa3R,58 - Feed Ingles__DAGqMyCB-Jk.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/58 - Feed Ingles__DAGqMyCB-Jk.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1GteoCBekjtQ-L2h1r2Ssk1Q0MzbCMg4Y,58 - Feed ingles__DAGYknJo7Lk.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/58 - Feed ingles__DAGYknJo7Lk.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1R9cSfFghx9DN8VwdXFFcurMTmZLOSLec,58 - Story espanhol__DAG-0uePd0Q.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/58 - Story espanhol__DAG-0uePd0Q.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1SRsnJ11fQNbzeAwZOBhu0n3k6up1AFTC,59 - Feed Ingles__DAGqM8B-gQA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/59 - Feed Ingles__DAGqM8B-gQA.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1HhggpI3MN31K-O1jBEdL_810hTHionAo,60 - Feed ingles__DAGeNPFEimM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/60 - Feed ingles__DAGeNPFEimM.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1Qgpf2qSm54ZiFutIeCLvLD9rJTboQfDI,60 - Feed Ingles__DAGqPnTybk0.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/60 - Feed Ingles__DAGqPnTybk0.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
14xbdny5kzYfAoHKeuGIG9Qu5bZiClRq2,61 - Feed Ingles__DAGqPtsfwls.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/61 - Feed Ingles__DAGqPtsfwls.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
13ZRN-TNB2MdeGAw64N8zmh4aYqG7wPVo,61 - Feed ingles__DAGYnUlT2Ow.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/61 - Feed ingles__DAGYnUlT2Ow.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1OPFySSbaRCh1CF0cBUVA_PpZ29X9gRFx,62 - Feed ingles__DAGYnVg0dAk.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/62 - Feed ingles__DAGYnVg0dAk.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1u-K7VvoHqCijfxkg-trUphMnpvpbzSaF,63 - Feed ingles__DAGeNNOCZYo.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/63 - Feed ingles__DAGeNNOCZYo.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1iEPgG74L-VdTdjF8mm9PAnDFO3DI3z5U,64 - Feed ingles__DAGeNBI7_LI.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/64 - Feed ingles__DAGeNBI7_LI.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1TRfSD8EIY-Q9rLKoEaKIu1OI7sK3F1qP,65 - Feed ingles__DAGeNL0drIw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/65 - Feed ingles__DAGeNL0drIw.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1ZpWz8wrSnQxTKgglcXdW8s1VDqb71w6g,77 - Feed INGLES__DAG-QaqgYgg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QaqgYgg.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1j_s6jJopQaRa8okvzNaoBanBc0OViI6N,77 - Feed INGLES__DAG-QYlk0Kw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QYlk0Kw.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
193hwXBSU7GW0jT2jxsQpInGxFotW_SMa,77 - Feed INGLES__DAG-QZz3j08.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Feed INGLES__DAG-QZz3j08.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1eOn2aUlmruzeF_l_QjehIcfb5UqA16I8,77 - Story INGLES__DAG-QaTkY4I.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QaTkY4I.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1kKihPw49YbkKlYsMlpV4cHl1IEzsETXx,77 - Story INGLES__DAG-QQogA1k.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QQogA1k.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1IBdjQ9VvsNI8Mxm871ckY-KwpY1atLdb,77 - Story INGLES__DAG-QYS59Ho.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/77 - Story INGLES__DAG-QYS59Ho.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1gcjgL3LdroHLLTcTRvp-IvITRu8Wsayu,79 - Feed espanhol__DAG-J4Xwdcg.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/79 - Feed espanhol__DAG-J4Xwdcg.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1LTVRhCbMs6lxGht_iaAn3-zMBPp8SArl,79 - Feed espanhol__DAG-Jq46aNA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/79 - Feed espanhol__DAG-Jq46aNA.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1VMfMLgE_8WgzeXrO_ze3COPsEmlp5O35,80 - Feed espanhol__DAG-5yLetNA.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-5yLetNA.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1m_23IZrffO1vro2IIYUVYi6pPycEvMvp,80 - Feed espanhol__DAG-53HQxNs.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-53HQxNs.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1KHfh_cv4Ju5SwvcXdhsEQiFF0ilxngPq,80 - Feed espanhol__DAG-55-VOEw.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/80 - Feed espanhol__DAG-55-VOEw.png,IMG,1080,1080,FEED,CC,ES,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
1aAP5DMQCx71f6Gt2i0w4pMnOrUZWqAfv,81 - Feed ingles__DAGgJ44-EgM.png,UPLOAD_CANVAS/cartao de credito/imagens/feed/81 - Feed ingles__DAGgJ44-EgM.png,IMG,1080,1080,FEED,CC,EN,NONCANONICAL_RAW,NONCANONICAL_RAW,REVIEW_BEFORE_FINAL_ORGANIZATION
