domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.it,REC,UTUA_P1,cc,qonto,X Card,x-card,cc-qonto-x-card,cc-qonto-x-card-p1,https://utua.it/cc-qonto-x-card-p1/,https://utua.it/cc-qonto-x-card-p1/,https://utua.it/cc-qonto-x-card-p2/,cc-qonto-x-card-p2,REC+P1,2024-04-19T14:36:26+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic,flexia-classic,cc-unicredit-flexia-classic,cc-unicredit-flexia-classic-p1,https://utua.it/cc-unicredit-flexia-classic-p1/,https://utua.it/cc-unicredit-flexia-classic-p1/,https://utua.it/cc-unicredit-flexia-classic-p2/,cc-unicredit-flexia-classic-p2,REC+P1,2024-03-18T17:40:40+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic Etica,flexia-classic-etica,cc-unicredit-flexia-classic-etica,cc-unicredit-flexia-classic-etica-p1,https://utua.it/cc-unicredit-flexia-classic-etica-p1/,https://utua.it/cc-unicredit-flexia-classic-etica-p1/,https://utua.it/cc-unicredit-flexia-classic-etica-p2/,cc-unicredit-flexia-classic-etica-p2,REC+P1,2024-03-21T17:45:29+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic Giovani,flexia-classic-giovani,cc-unicredit-flexia-classic-giovani,cc-unicredit-flexia-classic-giovani-p1,https://utua.it/cc-unicredit-flexia-classic-giovani-p1/,https://utua.it/cc-unicredit-flexia-classic-giovani-p1/,https://utua.it/cc-unicredit-flexia-classic-giovani-p2/,cc-unicredit-flexia-classic-giovani-p2,REC+P1,2024-03-21T17:51:59+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic Gold,flexia-classic-gold,cc-unicredit-flexia-classic-gold,cc-unicredit-flexia-classic-gold-p1,https://utua.it/cc-unicredit-flexia-classic-gold-p1/,https://utua.it/cc-unicredit-flexia-classic-gold-p1/,https://utua.it/cc-unicredit-flexia-classic-gold-p2/,cc-unicredit-flexia-classic-gold-p2,REC+P1,2024-03-21T17:49:52+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic Miles,flexia-classic-miles,cc-unicredit-flexia-classic-miles,cc-unicredit-flexia-classic-miles-p1,https://utua.it/cc-unicredit-flexia-classic-miles-p1/,https://utua.it/cc-unicredit-flexia-classic-miles-p1/,https://utua.it/cc-unicredit-flexia-classic-miles-p2/,cc-unicredit-flexia-classic-miles-p2,REC+P1,2024-03-21T17:50:23+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,unicredit,Flexia Classic Wwf,flexia-classic-wwf,cc-unicredit-flexia-classic-wwf,cc-unicredit-flexia-classic-wwf-p1,https://utua.it/cc-unicredit-flexia-classic-wwf-p1/,https://utua.it/cc-unicredit-flexia-classic-wwf-p1/,https://utua.it/cc-unicredit-flexia-classic-wwf-p2/,cc-unicredit-flexia-classic-wwf-p2,REC+P1,2024-03-21T17:48:34+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,xme,Credit Card,credit-card,cc-xme-credit-card,cc-xme-credit-card-p1,https://utua.it/cc-xme-credit-card-p1/,https://utua.it/cc-xme-credit-card-p1/,https://utua.it/cc-xme-credit-card-p2/,cc-xme-credit-card-p2,REC+P1,2025-07-25T14:44:43+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,cc,xme,Plus Intesa,plus-intesa,cc-xme-plus-intesa,cc-xme-plus-intesa-p1,https://utua.it/cc-xme-plus-intesa-p1/,https://utua.it/cc-xme-plus-intesa-p1/,https://utua.it/cc-xme-plus-intesa-p2/,cc-xme-plus-intesa-p2,REC+P1,2024-06-05T13:36:03+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,banco,Bpm Prestito Versatilo,bpm-prestito-versatilo,emp-banco-bpm-prestito-versatilo,emp-banco-bpm-prestito-versatilo-p1,https://utua.it/emp-banco-bpm-prestito-versatilo-p1/,https://utua.it/emp-banco-bpm-prestito-versatilo-p1/,https://utua.it/emp-banco-bpm-prestito-versatilo-p2/,emp-banco-bpm-prestito-versatilo-p2,REC+P1,2024-03-24T21:12:47+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,banco,Bpm Versatilo Prestito,bpm-versatilo-prestito,emp-banco-bpm-versatilo-prestito,emp-banco-bpm-versatilo-prestito-p1,https://utua.it/emp-banco-bpm-versatilo-prestito-p1/,https://utua.it/emp-banco-bpm-versatilo-prestito-p1/,,,REC_only,2024-11-19T16:15:30+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bbva,Prestiti Immediato,prestiti-immediato,emp-bbva-prestiti-immediato,emp-bbva-prestiti-immediato-p1,https://utua.it/emp-bbva-prestiti-immediato-p1/,https://utua.it/emp-bbva-prestiti-immediato-p1/,https://utua.it/emp-bbva-prestiti-immediato-p2/,emp-bbva-prestiti-immediato-p2,REC+P1,2024-08-30T14:51:37+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bper,Prestito Cessione,prestito-cessione,emp-bper-prestito-cessione,emp-bper-prestito-cessione-p1,https://utua.it/emp-bper-prestito-cessione-p1/,https://utua.it/emp-bper-prestito-cessione-p1/,https://utua.it/emp-bper-prestito-cessione-p2/,emp-bper-prestito-cessione-p2,REC+P1,2024-08-13T19:13:00+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bper,Prestito Online,prestito-online,emp-bper-prestito-online,emp-bper-prestito-online-p1,https://utua.it/emp-bper-prestito-online-p1/,https://utua.it/emp-bper-prestito-online-p1/,https://utua.it/emp-bper-prestito-online-p2/,emp-bper-prestito-online-p2,REC+P1,2024-08-13T19:18:55+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bper,Senza Barriere,senza-barriere,emp-bper-senza-barriere,emp-bper-senza-barriere-p1,https://utua.it/emp-bper-senza-barriere-p1/,https://utua.it/emp-bper-senza-barriere-p1/,https://utua.it/emp-bper-senza-barriere-p2/,emp-bper-senza-barriere-p2,REC+P1,2024-08-13T19:23:46+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bpm,Cessione Quinto,cessione-quinto,emp-bpm-cessione-quinto,emp-bpm-cessione-quinto-p1,https://utua.it/emp-bpm-cessione-quinto-p1/,https://utua.it/emp-bpm-cessione-quinto-p1/,https://utua.it/emp-bpm-cessione-quinto-p2/,emp-bpm-cessione-quinto-p2,REC+P1,2024-08-13T19:35:36+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bpm,Mutuoyou Young,mutuoyou-young,emp-bpm-mutuoyou-young,emp-bpm-mutuoyou-young-p1,https://utua.it/emp-bpm-mutuoyou-young-p1/,https://utua.it/emp-bpm-mutuoyou-young-p1/,https://utua.it/emp-bpm-mutuoyou-young-p2/,emp-bpm-mutuoyou-young-p2,REC+P1,2024-08-08T16:50:45+00:00,,https://utua.it/post-sitemap1.xml
utua.it,REC,UTUA_P1,emp,bpm,Studenti,studenti,emp-bpm-studenti,emp-bpm-studenti-p1,https://utua.it/emp-bpm-studenti-p1/,https://utua.it/emp-bpm-studenti-p1/,https://utua.it/emp-bpm-studenti-p2/,emp-bpm-studenti-p2,REC+P1,2024-08-08T16:45:44+00:00,,https://utua.it/post-sitemap1.xml
