drive_id,original_filename,relative_path,source_top_folder,mime_type,extension,format,size_bytes,width,height,aspect_ratio,placement_fit,duration_ms,md5_checksum,created_time,modified_time,vertical_guess,vertical_confidence,vertical_reason,vertical_keyword,status,proposed_action,notes
1bnl3URn0Jcme2VfqgKH3Y5nTXnK3_aaB,39 - Story Espanhol.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/39 - Story Espanhol.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,523519,1080,1920,9:16,STORY,15266,de1aee3239406768652f6d357166f7b6,2026-06-08T14:42:36.218Z,2026-05-27T17:42:25.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
11jyVvDIuMtPnrpJ9TGPSey-PYr4Gwwo5,39 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/39 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,859795,1080,1920,9:16,STORY,10999,07eb985423c5594f21e8050e358b4f56,2026-06-08T14:42:36.783Z,2026-05-27T18:00:01.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
18Mn0WN5Qi0t47IXDW9a_VepMlUDm-BWf,40 - Feed Ingles.png,UPLOAD_CANVAS/downloads_ISLIAGO/40 - Feed Ingles.png,downloads_ISLIAGO,image/png,png,IMG,448252,1080,1080,1:1,FEED,,f21efcc0a54a413f26c4075a29066e04,2026-06-08T14:42:36.054Z,2026-05-27T17:55:16.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IuG4804X5nbrA-XPdTaZNRvRZXS14o6X,40 - Story Espanhol.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/40 - Story Espanhol.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,610853,1080,1920,9:16,STORY,15266,95a73587a6ce9361717c53c85979e314,2026-06-08T14:42:36.323Z,2026-05-27T17:51:23.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
11fSHeMTNKWIlQIaNiycaidNyM9o_tGJz,40 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/40 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,693253,1080,1920,9:16,STORY,10999,e3d13ba3a827ca4a4b239e35a02e4b12,2026-06-08T14:42:36.763Z,2026-05-27T18:02:52.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1D4og0ijkoymqCKFldD-MG1ZiyckbJPPR,41 - Feed Ingles.png,UPLOAD_CANVAS/downloads_ISLIAGO/41 - Feed Ingles.png,downloads_ISLIAGO,image/png,png,IMG,364721,1080,1080,1:1,FEED,,53a1ce1070a878bcef49c9edbf2f30b6,2026-06-08T14:42:36.054Z,2026-05-27T17:45:49.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Rwh7oo456a2NK88bo_SLAqJStat56XbF,41 - Story Espanhol.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/41 - Story Espanhol.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,567119,1080,1920,9:16,STORY,15266,369ae1c8b3dbfceb29cb9cfc63283892,2026-06-08T14:42:36.245Z,2026-05-27T18:05:24.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1WBQHzIY6QQHHEycefIxS0GAo2cVl0QjY,41 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/41 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,691751,1080,1920,9:16,STORY,10999,fbc977fef0d8ac711f26f236e1940494,2026-06-08T14:42:36.471Z,2026-05-27T17:53:26.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1RTutkpXyK12FoBUt0DhrIZbiwtM8CziI,42 - Feed Ingles.png,UPLOAD_CANVAS/downloads_ISLIAGO/42 - Feed Ingles.png,downloads_ISLIAGO,image/png,png,IMG,570662,1080,1080,1:1,FEED,,588da9c226733c8610955fbc0693bc43,2026-06-08T14:42:36.369Z,2026-05-27T17:49:59.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Cpp79dnQyMV9Ob4mbBEnx9Yo0c7PcYyf,42 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/42 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,783217,1080,1920,9:16,STORY,10999,186324563a648c11fac41a03521fc6f0,2026-06-08T14:42:36.468Z,2026-05-27T18:00:41.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1R1tAEHrnNyu-lZ2LKkgKWx53DZ0XE7Zt,43 - Feed Ingles.png,UPLOAD_CANVAS/downloads_ISLIAGO/43 - Feed Ingles.png,downloads_ISLIAGO,image/png,png,IMG,549010,1080,1080,1:1,FEED,,8aeb17c5dc31960e07e146b88a2e4004,2026-06-08T14:42:36.389Z,2026-05-27T17:36:33.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1nGMJV1-ZBb3JFiwen9wreOxCIVkWT8_4,43 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/43 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,811073,1080,1920,9:16,STORY,10999,f3bcd0e53c457961f2cd3ef633c093a2,2026-06-08T14:42:38.004Z,2026-05-27T18:08:53.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1xyjDuLFLlq12G62qljzGewtjixWLS4a8,63 - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/63 - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,1094989,1080,1920,9:16,STORY,10999,c5854dfaa63f5d06f4be48df501a1a40,2026-06-08T14:45:28.581Z,2026-05-27T17:36:06.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1beKN9FN5Zv6-Jcv2y_nVcL9MfMR2AT1Q,68 - IA - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/68 - IA - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,8176214,1080,1920,9:16,STORY,15066,b4040cad7a178e7d17e782721f2c3e81,2026-06-08T14:45:31.813Z,2026-05-27T17:46:37.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1jTJ2atASKSWNI4W-Lqb2rg1j5TpPQ3FH,69 - IA - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/69 - IA - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,6125469,1080,1920,9:16,STORY,15066,028c57728864dd9cba075b15de839ab9,2026-06-08T14:45:33.485Z,2026-05-27T17:44:37.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1QfOUmFuQWPEhZyfSB0PAVSlago3sZFMQ,70 - IA - Story Ingles.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/70 - IA - Story Ingles.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,8228064,1080,1920,9:16,STORY,15066,4f1f826b564bd644b8b241f3d2f17a86,2026-06-08T14:45:35.196Z,2026-05-27T17:41:01.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IwhDOs3fZxFdvTj2BkXGwEdqwM84TSkM,BACKUP - ALEMANHA.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/BACKUP - ALEMANHA.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,1198849,1080,1920,9:16,STORY,14999,9ef93e38d66df82f8dd0b37db1609425,2026-06-08T14:45:36.548Z,2026-05-27T17:45:19.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1NDMAM3sctteiFXBBf5ENfTdL9_fAgHRB,Criativo 1 - Zytiva ES - 01.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 1 - Zytiva ES - 01.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,7278369,1080,1920,9:16,STORY,15066,74d0ddbf4e7b4f5f732319a0eea2cdce,2026-06-08T14:45:38.242Z,2026-05-27T18:10:09.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1t3Lsh0wm5qQRKcPnulCVJrMiMEdA6oEx,Criativo 1 - Zytiva ES - 02.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 1 - Zytiva ES - 02.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,8918318,1080,1920,9:16,STORY,15066,39bfc6ac514ea3407005f86401458f5c,2026-06-08T14:45:39.761Z,2026-05-27T18:02:10.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1zrdeUl0ZA9BVAbEZchWlho7COZpANDNO,Criativo 1 - Zytiva ES - 03.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 1 - Zytiva ES - 03.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,9851803,1080,1920,9:16,STORY,15066,3174b969fc878decf6be77b4324102ca,2026-06-08T14:45:41.229Z,2026-05-27T17:48:17.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1JnWkHddMmV20bRpxet__FzkYaQhMmP3m,Criativo 2 - GB - 1.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - GB - 1.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,11080842,1080,1920,9:16,STORY,15066,86b512ae160fa5fdb62170dc3b233154,2026-06-08T14:45:43.244Z,2026-05-27T17:38:00.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
16IEndyUzbKuDEJ0pXlhfhzKM1lUcg5S0,Criativo 2 - GB - 2.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - GB - 2.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,9576018,1080,1920,9:16,STORY,15066,dcd4fd9f5d7e094b6d103159fdf29d15,2026-06-08T14:45:45.146Z,2026-05-27T17:52:13.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1ouB9iIu_SPzQGolIGhUW2LxKl3FAIFbz,Criativo 2 - GB - 3.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - GB - 3.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,9999985,1080,1920,9:16,STORY,15066,1f1cf32c65b327551ad2168fc9621f14,2026-06-08T14:45:46.783Z,2026-05-27T17:47:28.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1RBt0MIBaEMVrgewT06b41i5dD-UwcW2q,Criativo 2 - GB - 4.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - GB - 4.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,8530792,1080,1920,9:16,STORY,15066,14eed27b41aa1ade3896e2bcae297475,2026-06-08T14:45:48.224Z,2026-05-27T17:58:08.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1imONWyNto3Tqa5ykMaGnOd1LGdhwP8rx,Criativo 2 - GB - 5.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - GB - 5.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,11343986,1080,1920,9:16,STORY,15066,131fed135acc1a94b00373984ee0f82a,2026-06-08T14:45:49.735Z,2026-05-27T17:56:19.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1ueUga1VKFhBttlq7eskZq6chf9FwLMHN,Criativo 2 - Xyvlov - Feed - 1.png,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Feed - 1.png,downloads_ISLIAGO,image/png,png,IMG,406632,1080,1080,1:1,FEED,,babb68b262f06e4310ab702e7ae9ae8e,2026-06-08T14:42:37.870Z,2026-05-27T18:01:11.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1G5OKJ9LC4uL_b2itz7QQts47tq08VPT9,Criativo 2 - Xyvlov - Feed - 2.png,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Feed - 2.png,downloads_ISLIAGO,image/png,png,IMG,382995,1080,1080,1:1,FEED,,5b10d086eb0f97c3bf84311ca6e9fb24,2026-06-08T14:42:38.621Z,2026-05-27T18:08:10.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1SrjeR0tqCoYg1dCZ0JNHqK15VCmuYCnT,Criativo 2 - Xyvlov - Feed - 3.png,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Feed - 3.png,downloads_ISLIAGO,image/png,png,IMG,451437,1080,1080,1:1,FEED,,b35c98f3a490105767a7a21a49c8e495,2026-06-08T14:42:38.546Z,2026-05-27T17:56:49.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1KNqqFauYnLMW3eOklZson2hwKcEM1ism,Criativo 2 - Xyvlov - Storie - 1.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Storie - 1.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,1745804,1080,1920,9:16,STORY,19999,a481aa331ca9fe16f4b48b35cd30e361,2026-06-08T14:45:51.477Z,2026-05-27T18:06:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Qhu8IaXD9866y1QKfxfx7QUY9zeLLSGS,Criativo 2 - Xyvlov - Storie - 2.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Storie - 2.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,1909868,1080,1920,9:16,STORY,19999,e6e6e7d6954a4d007f5fc7010433a27b,2026-06-08T14:45:53.210Z,2026-05-27T18:07:39.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1RzyRkE6MV6aeUaKD836WpC25I39J5IZF,Criativo 2 - Xyvlov - Storie - 3.mp4,UPLOAD_CANVAS/downloads_ISLIAGO/Criativo 2 - Xyvlov - Storie - 3.mp4,downloads_ISLIAGO,video/mp4,mp4,VID,1714362,1080,1920,9:16,STORY,19999,d59592a735e3abb70d339b7ad4af4a35,2026-06-08T14:45:54.924Z,2026-05-27T18:06:07.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1N_oggMG5ahqYFe1JrFXHJazf8m-2yoFN,01 - ingles.mp4,UPLOAD_CANVAS/downloads_JOE/01 - ingles.mp4,downloads_JOE,video/mp4,mp4,VID,2956769,1080,1920,9:16,STORY,13999,51cd0722e184bed568df675c243b0c3b,2026-06-08T14:50:01.501Z,2026-05-27T19:25:26.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1QfGjMK4OfxPtDuP0si9h7hZlB3wbnbIh,01 INGLES - FD.png,UPLOAD_CANVAS/downloads_JOE/01 INGLES - FD.png,downloads_JOE,image/png,png,IMG,185787,1080,1080,1:1,FEED,,36eaf4919b8865ecf9ddce37a416b99e,2026-06-08T14:43:02.061Z,2026-05-27T18:48:33.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
14gmga5XiaGtJtAYgb1UwQM3YESeB4xOX,01 INGLES STRY.mp4,UPLOAD_CANVAS/downloads_JOE/01 INGLES STRY.mp4,downloads_JOE,video/mp4,mp4,VID,465100,1080,1920,9:16,STORY,10999,c4f874d4a4f6c418b7914098219142a4,2026-06-08T14:43:02.082Z,2026-05-27T19:01:26.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1gPylRNO_OQj87i7H_quiMWlz9YymWwsI,02 - ingles.png,UPLOAD_CANVAS/downloads_JOE/02 - ingles.png,downloads_JOE,image/png,png,IMG,1505149,1080,1920,9:16,STORY,,8240233b41625244dc2152cd340df475,2026-06-08T14:50:02.866Z,2026-05-27T18:54:24.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
17DURcLxK12gAO1FLoKlHg5zFvmfeQ4xz,02 INGLES - FD.png,UPLOAD_CANVAS/downloads_JOE/02 INGLES - FD.png,downloads_JOE,image/png,png,IMG,222861,1080,1080,1:1,FEED,,b4ae64d27285213a004cb26d09aec618,2026-06-08T14:43:02.117Z,2026-05-27T18:54:55.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1L0RCPZvFahAeQVUTRzHbRCtbm9Ok6de0,02 INGLES STRY.mp4,UPLOAD_CANVAS/downloads_JOE/02 INGLES STRY.mp4,downloads_JOE,video/mp4,mp4,VID,458644,1080,1920,9:16,STORY,10999,7c611f906d0d6521c6a7278699b1471d,2026-06-08T14:43:02.515Z,2026-05-27T19:24:42.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1Y-7wszsm_CJ12MNal3GDiFYTa9FxW2wh,03 INGLES - FD.png,UPLOAD_CANVAS/downloads_JOE/03 INGLES - FD.png,downloads_JOE,image/png,png,IMG,225817,1080,1080,1:1,FEED,,d4f32ed0adbcae212c31e981fff5a501,2026-06-08T14:43:02.613Z,2026-05-27T19:00:42.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1axGSNWZQZLJQX7b0SZZZkbHm5ddZ_9zG,03 INGLES STRY.mp4,UPLOAD_CANVAS/downloads_JOE/03 INGLES STRY.mp4,downloads_JOE,video/mp4,mp4,VID,524785,1080,1920,9:16,STORY,11066,c6ba53753471ae413be66da94c17d332,2026-06-08T14:43:03.664Z,2026-05-27T19:12:25.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1NXKDxXR-UfpUAfcxnbfmtcYbaFtt3Xhx,07 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/07 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,9300761,1080,1920,9:16,STORY,15066,cb41a507bac86ec087bc7b0279abd324,2026-06-08T14:50:05.192Z,2026-05-27T19:26:16.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
13zVHc6YQPndRKKuf3C4dBfKLb3HY63G7,08 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/08 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,10862841,1080,1920,9:16,STORY,15066,5a0efd8eb7753265ae389adc93173882,2026-06-08T14:50:07.106Z,2026-05-27T19:00:11.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1JSnHMlGi2wKISM3eMFQJcwRnzyoputSi,09 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/09 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,7573237,1080,1920,9:16,STORY,15066,96571701dd50ec651847d9670261d96c,2026-06-08T14:50:08.757Z,2026-05-27T19:14:18.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1GtpuQ2NfUB_6SGuuLuJmmlO9ts9IeQ0x,10 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/10 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,8525153,1080,1920,9:16,STORY,15066,4356439d08b38b5881903ca98d700201,2026-06-08T14:50:10.798Z,2026-05-27T18:49:22.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1F9gRGDZTXI9KCQ2QL8ovPzywYbtI8rr-,11 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/11 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,7860810,1080,1920,9:16,STORY,15066,989062e3dd88969a7eee012a1d0abd3b,2026-06-08T14:50:12.558Z,2026-05-27T19:21:38.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1HuX-VyV36bTr_7vRfbtzg3nABD8mOvve,16 - Story espanhol.mp4,UPLOAD_CANVAS/downloads_JOE/16 - Story espanhol.mp4,downloads_JOE,video/mp4,mp4,VID,2230500,1080,1920,9:16,STORY,17266,8054e5ef9219374155a0b7d197b880ab,2026-06-08T14:50:13.859Z,2026-05-27T18:57:56.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
121qYdP3NPRP5jiEQJwbOS74GvR6g1T01,17 - Story espanhol.mp4,UPLOAD_CANVAS/downloads_JOE/17 - Story espanhol.mp4,downloads_JOE,video/mp4,mp4,VID,2068429,1080,1920,9:16,STORY,17199,0779bd87eba73a0c4bb3ae47d001ac90,2026-06-08T14:50:15.644Z,2026-05-27T19:08:34.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1z_W0mYkD_WhkODTo8_twIwIcwwSu-FBU,18 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/18 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,8370516,1080,1920,9:16,STORY,15066,92028e42919cc951da0f3ece63117244,2026-06-08T14:50:17.591Z,2026-05-27T18:40:39.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1H4bC2joyDzKbMBDjqPWTnLS8Pf4qVmvK,18 - Story espanhol.mp4,UPLOAD_CANVAS/downloads_JOE/18 - Story espanhol.mp4,downloads_JOE,video/mp4,mp4,VID,1597807,1080,1920,9:16,STORY,17199,9bdc72f941c9274e5988801c35edcd44,2026-06-08T14:50:20.423Z,2026-05-27T18:59:20.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1UICl_qr6wExvMAX6jcoPJQRRhtWdEAkt,22 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/22 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,8476219,1080,1920,9:16,STORY,15066,5ada4824f16619e1dbac31508f525a1a,2026-06-08T14:50:22.385Z,2026-05-27T19:06:28.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1IdJXJQvHSNGU9IVaoYVj3v4dD4m5mbon,26 - Feed ingles.png,UPLOAD_CANVAS/downloads_JOE/26 - Feed ingles.png,downloads_JOE,image/png,png,IMG,1028243,1080,1080,1:1,FEED,,04ea77db5e305abd45aa0460277989cc,2026-06-08T14:43:04.189Z,2026-05-27T18:41:54.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1yP1IDe3DGRbJUiGZp1U8qGEtL6b5lAQl,26 - IA - Story GB ingles.mp4,UPLOAD_CANVAS/downloads_JOE/26 - IA - Story GB ingles.mp4,downloads_JOE,video/mp4,mp4,VID,7405031,1080,1920,9:16,STORY,15066,1555ee015b2b269fce991c6d2433ce3c,2026-06-08T14:50:23.996Z,2026-05-27T19:03:31.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
12w3Zt53571-Qv0J57PvpjdwWcdatp1Yb,26.1 - Story ingles.mp4,UPLOAD_CANVAS/downloads_JOE/26.1 - Story ingles.mp4,downloads_JOE,video/mp4,mp4,VID,2860304,1080,1920,9:16,STORY,13999,3225efc9191a04a9a9faacf9430e83dd,2026-06-08T14:50:25.389Z,2026-05-27T19:07:52.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1KSSqxdMG1KrHCppASvcW6E14fpqwGTGJ,27 - Feed ingles.png,UPLOAD_CANVAS/downloads_JOE/27 - Feed ingles.png,downloads_JOE,image/png,png,IMG,1287515,1080,1080,1:1,FEED,,9e9385fee45179cbe1f5558618f29cc0,2026-06-08T14:50:27.003Z,2026-05-27T19:10:22.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
1_CKJBysARyg9O2aoyNPuDPvqK3l6WyOh,27 - Story ingles.mp4,UPLOAD_CANVAS/downloads_JOE/27 - Story ingles.mp4,downloads_JOE,video/mp4,mp4,VID,3232612,1080,1920,9:16,STORY,13999,25e8aedc7dc4100f61372e8e5d784171,2026-06-08T14:50:29.000Z,2026-05-27T18:52:29.000Z,UNKNOWN,low,insufficient evidence,,RAW_IN_UPLOAD_CANVAS,INVENTORY_ONLY_NO_DRIVE_CHANGE,
