domain,article_type,source_domain_stage,country,vertical,product_guess,product_slug,pair_key,slug,url,reference_rec_url,reference_p1_url,reference_p1_slug,reference_pair_status,lastmod,image_urls,source_sitemap
utua.id,REC,UTUA_P1,cc,kartu,Kredit Icbc,kredit-icbc,cc-kartu-kredit-icbc,cc-kartu-kredit-icbc-p1,https://utua.id/cc-kartu-kredit-icbc-p1/,https://utua.id/cc-kartu-kredit-icbc-p1/,https://utua.id/cc-kartu-kredit-icbc-p2/,cc-kartu-kredit-icbc-p2,REC+P1,2026-03-11T20:58:30+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,mandiri,Jcb Precious,jcb-precious,cc-mandiri-jcb-precious,cc-mandiri-jcb-precious-p1,https://utua.id/cc-mandiri-jcb-precious-p1/,https://utua.id/cc-mandiri-jcb-precious-p1/,https://utua.id/cc-mandiri-jcb-precious-p2/,cc-mandiri-jcb-precious-p2,REC+P1,2026-03-09T14:40:04+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,mandiri,Skyz,skyz,cc-mandiri-skyz,cc-mandiri-skyz-p1,https://utua.id/cc-mandiri-skyz-p1/,https://utua.id/cc-mandiri-skyz-p1/,https://utua.id/cc-mandiri-skyz-p2/,cc-mandiri-skyz-p2,REC+P1,2026-03-09T14:00:35+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,mandiri,Traveloka,traveloka,cc-mandiri-traveloka,cc-mandiri-traveloka-p1,https://utua.id/cc-mandiri-traveloka-p1/,https://utua.id/cc-mandiri-traveloka-p1/,https://utua.id/cc-mandiri-traveloka-p2/,cc-mandiri-traveloka-p2,REC+P1,2026-05-28T09:49:46+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,mandiri,Visa Plus,visa-plus,cc-mandiri-visa-plus,cc-mandiri-visa-plus-p1,https://utua.id/cc-mandiri-visa-plus-p1/,https://utua.id/cc-mandiri-visa-plus-p1/,https://utua.id/cc-mandiri-visa-plus-p2/,cc-mandiri-visa-plus-p2,REC+P1,2026-03-29T23:15:10+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,maybank,White Card,white-card,cc-maybank-white-card,cc-maybank-white-card-p1,https://utua.id/cc-maybank-white-card-p1/,https://utua.id/cc-maybank-white-card-p1/,https://utua.id/cc-maybank-white-card-p2/,cc-maybank-white-card-p2,REC+P1,2026-05-26T23:24:52+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,ocbc,Voyage,voyage,cc-ocbc-voyage,cc-ocbc-voyage-p1,https://utua.id/cc-ocbc-voyage-p1/,https://utua.id/cc-ocbc-voyage-p1/,https://utua.id/cc-ocbc-voyage-p2/,cc-ocbc-voyage-p2,REC+P1,2026-05-26T23:27:09+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,octo,Card,card,cc-octo-card,cc-octo-card-p1,https://utua.id/cc-octo-card-p1/,https://utua.id/cc-octo-card-p1/,https://utua.id/cc-octo-card-p2/,cc-octo-card-p2,REC+P1,2026-05-28T11:59:13+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,panin,Bank Visa Platinum,bank-visa-platinum,cc-panin-bank-visa-platinum,cc-panin-bank-visa-platinum-p1,https://utua.id/cc-panin-bank-visa-platinum-p1/,https://utua.id/cc-panin-bank-visa-platinum-p1/,https://utua.id/cc-panin-bank-visa-platinum-p2/,cc-panin-bank-visa-platinum-p2,REC+P1,2026-05-26T23:23:50+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,permata,Cashback Card,cashback-card,cc-permata-cashback-card,cc-permata-cashback-card-p1,https://utua.id/cc-permata-cashback-card-p1/,https://utua.id/cc-permata-cashback-card-p1/,https://utua.id/cc-permata-cashback-card-p2/,cc-permata-cashback-card-p2,REC+P1,2026-03-11T07:37:16+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,permata,Me Credit,me-credit,cc-permata-me-credit,cc-permata-me-credit-p1,https://utua.id/cc-permata-me-credit-p1/,https://utua.id/cc-permata-me-credit-p1/,https://utua.id/cc-permata-me-credit-p2/,cc-permata-me-credit-p2,REC+P1,2026-03-09T12:58:26+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,uob,Yolo Card,yolo-card,cc-uob-yolo-card,cc-uob-yolo-card-p1,https://utua.id/cc-uob-yolo-card-p1/,https://utua.id/cc-uob-yolo-card-p1/,,,REC_only,2025-05-27T20:24:55+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cc,wise,,,cc-wise,cc-wise-p1,https://utua.id/cc-wise-p1/,https://utua.id/cc-wise-p1/,https://utua.id/cc-wise-p2/,cc-wise-p2,REC+P1,2026-03-31T00:45:30+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,blunion,Wallet,wallet,cd-blunion-wallet,cd-blunion-wallet-p1,https://utua.id/cd-blunion-wallet-p1/,https://utua.id/cd-blunion-wallet-p1/,https://utua.id/cd-blunion-wallet-p2/,cd-blunion-wallet-p2,REC+P1,2026-02-05T14:40:23+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,brimo,Wallet,wallet,cd-brimo-wallet,cd-brimo-wallet-p1,https://utua.id/cd-brimo-wallet-p1/,https://utua.id/cd-brimo-wallet-p1/,https://utua.id/cd-brimo-wallet-p2/,cd-brimo-wallet-p2,REC+P1,2026-02-05T14:36:33+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,dana,Wallet,wallet,cd-dana-wallet,cd-dana-wallet-p1,https://utua.id/cd-dana-wallet-p1/,https://utua.id/cd-dana-wallet-p1/,https://utua.id/cd-dana-wallet-p2/,cd-dana-wallet-p2,REC+P1,2025-07-16T19:29:29+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,flip,Wallet,wallet,cd-flip-wallet,cd-flip-wallet-p1,https://utua.id/cd-flip-wallet-p1/,https://utua.id/cd-flip-wallet-p1/,https://utua.id/cd-flip-wallet-p2/,cd-flip-wallet-p2,REC+P1,2026-02-05T14:38:25+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,jenius,Wallet,wallet,cd-jenius-wallet,cd-jenius-wallet-p1,https://utua.id/cd-jenius-wallet-p1/,https://utua.id/cd-jenius-wallet-p1/,https://utua.id/cd-jenius-wallet-p2/,cd-jenius-wallet-p2,REC+P1,2026-02-04T17:27:54+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,ovo,Wallet,wallet,cd-ovo-wallet,cd-ovo-wallet-p1,https://utua.id/cd-ovo-wallet-p1/,https://utua.id/cd-ovo-wallet-p1/,https://utua.id/cd-ovo-wallet-p2/,cd-ovo-wallet-p2,REC+P1,2025-07-16T19:33:56+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,seabank,Wallet,wallet,cd-seabank-wallet,cd-seabank-wallet-p1,https://utua.id/cd-seabank-wallet-p1/,https://utua.id/cd-seabank-wallet-p1/,https://utua.id/cd-seabank-wallet-p2/,cd-seabank-wallet-p2,REC+P1,2026-02-05T14:39:50+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,cd,shopeepay,Wallet,wallet,cd-shopeepay-wallet,cd-shopeepay-wallet-p1,https://utua.id/cd-shopeepay-wallet-p1/,https://utua.id/cd-shopeepay-wallet-p1/,https://utua.id/cd-shopeepay-wallet-p2/,cd-shopeepay-wallet-p2,REC+P1,2025-07-16T19:32:10+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,akulaku,Pinjaman 3langkah,pinjaman-3langkah,emp-akulaku-pinjaman-3langkah,emp-akulaku-pinjaman-3langkah-p1,https://utua.id/emp-akulaku-pinjaman-3langkah-p1/,https://utua.id/emp-akulaku-pinjaman-3langkah-p1/,https://utua.id/emp-akulaku-pinjaman-3langkah-p2/,emp-akulaku-pinjaman-3langkah-p2,REC+P1,2025-12-01T20:48:14+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,allopay,,,emp-allopay,emp-allopay-p1,https://utua.id/emp-allopay-p1/,https://utua.id/emp-allopay-p1/,https://utua.id/emp-allopay-p2/,emp-allopay-p2,REC+P1,2025-12-02T18:03:23+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bank,Mega Multi Guna,mega-multi-guna,emp-bank-mega-multi-guna,emp-bank-mega-multi-guna-p1,https://utua.id/emp-bank-mega-multi-guna-p1/,https://utua.id/emp-bank-mega-multi-guna-p1/,https://utua.id/emp-bank-mega-multi-guna-p2/,emp-bank-mega-multi-guna-p2,REC+P1,2024-05-12T16:37:02+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,baroda,Home Loan,home-loan,emp-baroda-home-loan,emp-baroda-home-loan-p1,https://utua.id/emp-baroda-home-loan-p1/,https://utua.id/emp-baroda-home-loan-p1/,https://utua.id/emp-baroda-home-loan-p2/,emp-baroda-home-loan-p2,REC+P1,2024-05-12T16:44:50+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bca,Personal,personal,emp-bca-personal,emp-bca-personal-p1,https://utua.id/emp-bca-personal-p1/,https://utua.id/emp-bca-personal-p1/,https://utua.id/emp-bca-personal-p2/,emp-bca-personal-p2,REC+P1,2025-12-03T15:23:22+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bca,Personal Loan,personal-loan,emp-bca-personal-loan,emp-bca-personal-loan-p1,https://utua.id/emp-bca-personal-loan-p1/,https://utua.id/emp-bca-personal-loan-p1/,https://utua.id/emp-bca-personal-loan-p2/,emp-bca-personal-loan-p2,REC+P1,2024-05-12T16:34:11+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bca,Pinjaman,pinjaman,emp-bca-pinjaman,emp-bca-pinjaman-p1,https://utua.id/emp-bca-pinjaman-p1/,https://utua.id/emp-bca-pinjaman-p1/,https://utua.id/emp-bca-pinjaman-p2/,emp-bca-pinjaman-p2,REC+P1,2025-11-11T16:36:32+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bca,Vehicle Loan,vehicle-loan,emp-bca-vehicle-loan,emp-bca-vehicle-loan-p1,https://utua.id/emp-bca-vehicle-loan-p1/,https://utua.id/emp-bca-vehicle-loan-p1/,https://utua.id/emp-bca-vehicle-loan-p2/,emp-bca-vehicle-loan-p2,REC+P1,2024-05-12T16:42:06+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bni,Fleksi Loan,fleksi-loan,emp-bni-fleksi-loan,emp-bni-fleksi-loan-p1,https://utua.id/emp-bni-fleksi-loan-p1/,https://utua.id/emp-bni-fleksi-loan-p1/,https://utua.id/emp-bni-fleksi-loan-p2/,emp-bni-fleksi-loan-p2,REC+P1,2024-05-12T16:46:25+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bni,Instan,instan,emp-bni-instan,emp-bni-instan-p1,https://utua.id/emp-bni-instan-p1/,https://utua.id/emp-bni-instan-p1/,https://utua.id/emp-bni-instan-p2/,emp-bni-instan-p2,REC+P1,2024-05-12T16:59:17+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bri,Briguna,briguna,emp-bri-briguna,emp-bri-briguna-p1,https://utua.id/emp-bri-briguna-p1/,https://utua.id/emp-bri-briguna-p1/,https://utua.id/emp-bri-briguna-p2/,emp-bri-briguna-p2,REC+P1,2024-05-12T16:17:00+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,bri,Pinjaman,pinjaman,emp-bri-pinjaman,emp-bri-pinjaman-p1,https://utua.id/emp-bri-pinjaman-p1/,https://utua.id/emp-bri-pinjaman-p1/,https://utua.id/emp-bri-pinjaman-p2/,emp-bri-pinjaman-p2,REC+P1,2025-12-03T15:54:17+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,ccb,Comercial Express,comercial-express,emp-ccb-comercial-express,emp-ccb-comercial-express-p1,https://utua.id/emp-ccb-comercial-express-p1/,https://utua.id/emp-ccb-comercial-express-p1/,https://utua.id/emp-ccb-comercial-express-p2/,emp-ccb-comercial-express-p2,REC+P1,2024-05-12T16:47:05+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,cicil,Pinjaman Loan,pinjaman-loan,emp-cicil-pinjaman-loan,emp-cicil-pinjaman-loan-p1,https://utua.id/emp-cicil-pinjaman-loan-p1/,https://utua.id/emp-cicil-pinjaman-loan-p1/,https://utua.id/emp-cicil-pinjaman-loan-p2/,emp-cicil-pinjaman-loan-p2,REC+P1,2026-01-26T13:29:33+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,commbank,Kta,kta,emp-commbank-kta,emp-commbank-kta-p1,https://utua.id/emp-commbank-kta-p1/,https://utua.id/emp-commbank-kta-p1/,https://utua.id/emp-commbank-kta-p2/,emp-commbank-kta-p2,REC+P1,2025-12-03T14:48:21+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,ctbc,Bank Public Loan,bank-public-loan,emp-ctbc-bank-public-loan,emp-ctbc-bank-public-loan-p1,https://utua.id/emp-ctbc-bank-public-loan-p1/,https://utua.id/emp-ctbc-bank-public-loan-p1/,https://utua.id/emp-ctbc-bank-public-loan-p2/,emp-ctbc-bank-public-loan-p2,REC+P1,2024-05-12T16:48:08+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,dana,Cicil,cicil,emp-dana-cicil,emp-dana-cicil-p1,https://utua.id/emp-dana-cicil-p1/,https://utua.id/emp-dana-cicil-p1/,https://utua.id/emp-dana-cicil-p2/,emp-dana-cicil-p2,REC+P1,2024-04-02T11:29:32+00:00,,https://utua.id/post-sitemap2.xml
utua.id,REC,UTUA_P1,emp,dana,Fund,fund,emp-dana-fund,emp-dana-fund-p1,https://utua.id/emp-dana-fund-p1/,https://utua.id/emp-dana-fund-p1/,https://utua.id/emp-dana-fund-p2/,emp-dana-fund-p2,REC+P1,2025-12-03T15:46:23+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,dbs,Cashlinex,cashlinex,emp-dbs-cashlinex,emp-dbs-cashlinex-p1,https://utua.id/emp-dbs-cashlinex-p1/,https://utua.id/emp-dbs-cashlinex-p1/,https://utua.id/emp-dbs-cashlinex-p2/,emp-dbs-cashlinex-p2,REC+P1,2026-05-28T08:39:29+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,dbs,Personal Loan,personal-loan,emp-dbs-personal-loan,emp-dbs-personal-loan-p1,https://utua.id/emp-dbs-personal-loan-p1/,https://utua.id/emp-dbs-personal-loan-p1/,https://utua.id/emp-dbs-personal-loan-p2/,emp-dbs-personal-loan-p2,REC+P1,2024-05-12T16:11:34+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,digibank,Cashline,cashline,emp-digibank-cashline,emp-digibank-cashline-p1,https://utua.id/emp-digibank-cashline-p1/,https://utua.id/emp-digibank-cashline-p1/,https://utua.id/emp-digibank-cashline-p2/,emp-digibank-cashline-p2,REC+P1,2025-12-02T18:35:33+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,digibank,Kta,kta,emp-digibank-kta,emp-digibank-kta-p1,https://utua.id/emp-digibank-kta-p1/,https://utua.id/emp-digibank-kta-p1/,,,REC_only,2025-12-02T18:45:34+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,digibank,Kta Online,kta-online,emp-digibank-kta-online,emp-digibank-kta-online-p1,https://utua.id/emp-digibank-kta-online-p1/,https://utua.id/emp-digibank-kta-online-p1/,https://utua.id/emp-digibank-kta-online-p2/,emp-digibank-kta-online-p2,REC+P1,2024-05-12T16:28:47+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,digibank,Pay Later Loan,pay-later-loan,emp-digibank-pay-later-loan,emp-digibank-pay-later-loan-p1,https://utua.id/emp-digibank-pay-later-loan-p1/,https://utua.id/emp-digibank-pay-later-loan-p1/,https://utua.id/emp-digibank-pay-later-loan-p2/,emp-digibank-pay-later-loan-p2,REC+P1,2025-12-02T16:24:47+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,digibank,Pinjaman,pinjaman,emp-digibank-pinjaman,emp-digibank-pinjaman-p1,https://utua.id/emp-digibank-pinjaman-p1/,https://utua.id/emp-digibank-pinjaman-p1/,https://utua.id/emp-digibank-pinjaman-p2/,emp-digibank-pinjaman-p2,REC+P1,2025-12-02T14:51:47+00:00,,https://utua.id/post-sitemap1.xml
utua.id,REC,UTUA_P1,emp,ganesha,Personal Loan,personal-loan,emp-ganesha-personal-loan,emp-ganesha-personal-loan-p1,https://utua.id/emp-ganesha-personal-loan-p1/,https://utua.id/emp-ganesha-personal-loan-p1/,https://utua.id/emp-ganesha-personal-loan-p2/,emp-ganesha-personal-loan-p2,REC+P1,2024-01-17T00:26:07+00:00,,https://utua.id/post-sitemap2.xml
utua.id,REC,UTUA_P1,emp,gopay,Pinjam,pinjam,emp-gopay-pinjam,emp-gopay-pinjam-p1,https://utua.id/emp-gopay-pinjam-p1/,https://utua.id/emp-gopay-pinjam-p1/,https://utua.id/emp-gopay-pinjam-p2/,emp-gopay-pinjam-p2,REC+P1,2024-05-12T16:52:22+00:00,,https://utua.id/post-sitemap1.xml
