idx,drive_id_sha256_12,old_name_expected,old_name_actual_before,new_name,parent_count,status,verified_name_after,error,auth_mode
417,b4f6b6a61d3e,47 - Story ingles__DAGdocGlQpU.mp4,47 - Story ingles__DAGdocGlQpU.mp4,CC_US_EN_VID_APROBACION_NV_36.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_36.mp4,,oauth_user
418,5a55aab5a9ea,47- Story (ingles) +2 RM GP Story há 1 ano.mp4,47- Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_15.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_15.mp4,,oauth_user
419,b56bf5493baf,47- Story (ingles)__DAGYMR63r9Y.mp4,47- Story (ingles)__DAGYMR63r9Y.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_16.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_16.mp4,,oauth_user
420,9c3e40919b20,48 - Story Ingles__DAGpoIeNNFE.mp4,48 - Story Ingles__DAGpoIeNNFE.mp4,CC_US_EN_VID_APROBACION_NV_37.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_37.mp4,,oauth_user
422,6d07c180f374,48 - Story espanhol__DAG91p-DBJw.mp4,48 - Story espanhol__DAG91p-DBJw.mp4,CC_US_ES_VID_APROBACION_NV_65.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_65.mp4,,oauth_user
423,d989ac4cb579,48- Story (ingles) +2 RM GP Story há 1 ano.mp4,48- Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_17.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_17.mp4,,oauth_user
424,67a3dadaa400,48- Story (ingles)__DAGYMeum52I.mp4,48- Story (ingles)__DAGYMeum52I.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_18.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_18.mp4,,oauth_user
425,94dcbcd884e3,48- Story ingles__DAGdohIbFQ8.mp4,48- Story ingles__DAGdohIbFQ8.mp4,CC_US_EN_VID_APROBACION_NV_38.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_38.mp4,,oauth_user
427,56681a6bcf6a,49 - Story Ingles__DAGpoZk-clE.mp4,49 - Story Ingles__DAGpoZk-clE.mp4,CC_US_EN_VID_APROBACION_NV_39.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_39.mp4,,oauth_user
428,daa9c407289d,49 - Story espanhol__DAG916L9cCE.mp4,49 - Story espanhol__DAG916L9cCE.mp4,CC_US_ES_VID_APROBACION_NV_66.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_66.mp4,,oauth_user
429,6f1020fd09a2,49- Story (ingles) +2 RM GP Story há 1 ano.mp4,49- Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_NV_40.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_40.mp4,,oauth_user
430,33e67d010332,49- Story (ingles)__DAGYMb4ipM0.mp4,49- Story (ingles)__DAGYMb4ipM0.mp4,CC_US_EN_VID_APROBACION_NV_41.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_41.mp4,,oauth_user
431,6888fe5c0c36,5-stories.mp4,5-stories.mp4,CC_US_ES_VID_APROBACION_NV_67.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_67.mp4,,oauth_user
432,0356aa429628,50 - IA - Story Ingles__DAHEO45oq7g.mp4,50 - IA - Story Ingles__DAHEO45oq7g.mp4,CC_US_EN_VID_APROBACION_PV_54.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_54.mp4,,oauth_user
433,ec690f2117c7,50 - Story Espanhol__DAG4Ugi3Akc.mp4,50 - Story Espanhol__DAG4Ugi3Akc.mp4,CC_US_ES_VID_APROBACION_PV_32.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_32.mp4,,oauth_user
434,2fa6e224627c,50 - Story Espanhol__DAG6Y_c0fME.mp4,50 - Story Espanhol__DAG6Y_c0fME.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_12.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_12.mp4,,oauth_user
435,ffdb7fba9cca,50 - Story Espanhol__DAG6YwkYhCc.mp4,50 - Story Espanhol__DAG6YwkYhCc.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_13.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_13.mp4,,oauth_user
436,526a53cf74bd,50 - Story Espanhol__DAGx61s4EKs.mp4,50 - Story Espanhol__DAGx61s4EKs.mp4,CC_US_ES_VID_APROBACION_PV_33.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_33.mp4,,oauth_user
437,cd5456b5d25c,50 - Story Espanhol__DAGx63eapnY.mp4,50 - Story Espanhol__DAGx63eapnY.mp4,CC_US_ES_VID_APROBACION_PV_34.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_34.mp4,,oauth_user
438,7a8129215731,50 - Story Espanhol__DAGx6wET7GY.mp4,50 - Story Espanhol__DAGx6wET7GY.mp4,CC_US_ES_VID_LIMITE_ALTO_PV_14.mp4,1,RENAMED,CC_US_ES_VID_LIMITE_ALTO_PV_14.mp4,,oauth_user
439,be3ab99a3a59,50 - Story Espanhol__DAGzQQqhwfo.mp4,50 - Story Espanhol__DAGzQQqhwfo.mp4,CC_US_ES_VID_APROBACION_PV_35.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_35.mp4,,oauth_user
440,d3c65e79db64,50 - Story Espanhol__DAGzQfkt4kc.mp4,50 - Story Espanhol__DAGzQfkt4kc.mp4,CC_US_ES_VID_APROBACION_NV_68.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_68.mp4,,oauth_user
441,62e5f8644156,50 - Story Ingles__DAGpoV5_uhg.mp4,50 - Story Ingles__DAGpoV5_uhg.mp4,CC_US_EN_VID_APROBACION_NV_42.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_42.mp4,,oauth_user
442,b57f914bec31,50 - Story espanhol__DAG92MHNouk.mp4,50 - Story espanhol__DAG92MHNouk.mp4,CC_US_ES_VID_APROBACION_PV_36.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_36.mp4,,oauth_user
443,ece4d746f7cc,51 - IA - Story Ingles__DAHEO62haBI.mp4,51 - IA - Story Ingles__DAHEO62haBI.mp4,CC_US_EN_VID_LIMITE_ALTO_PV_20.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_PV_20.mp4,,oauth_user
444,94421220dc30,51 - Story Ingles__DAGnpx0BR84.mp4,51 - Story Ingles__DAGnpx0BR84.mp4,CC_US_EN_VID_APROBACION_NV_43.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_43.mp4,,oauth_user
445,a5e1e95adcfc,51 - Story ingles__DAG6X4Zr_Lg.mp4,51 - Story ingles__DAG6X4Zr_Lg.mp4,CC_US_EN_VID_APROBACION_NV_44.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_44.mp4,,oauth_user
446,6815fc93cff9,51 - Story ingles__DAG6XyciJO4.mp4,51 - Story ingles__DAG6XyciJO4.mp4,CC_US_EN_VID_APROBACION_NV_45.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_45.mp4,,oauth_user
447,39f2b62af265,51 - Story ingles__DAG6XymWDrU.mp4,51 - Story ingles__DAG6XymWDrU.mp4,CC_US_EN_VID_APROBACION_NV_46.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_46.mp4,,oauth_user
448,f8b7f7ab7e6e,51- Story Alemao__DAG2igIUT6M.mp4,51- Story Alemao__DAG2igIUT6M.mp4,CC_DE_DE_VID_LIMITE_ALTO_PV_04.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_PV_04.mp4,,oauth_user
449,46ea50cb52ff,51- Story Alemao__DAG2iiNkt9o.mp4,51- Story Alemao__DAG2iiNkt9o.mp4,CC_DE_DE_VID_LIMITE_ALTO_PV_05.mp4,1,RENAMED,CC_DE_DE_VID_LIMITE_ALTO_PV_05.mp4,,oauth_user
451,35e0037347f5,51- Story Espanhol__DAG2Dno1x50.mp4,51- Story Espanhol__DAG2Dno1x50.mp4,CC_US_ES_VID_APROBACION_PV_37.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_37.mp4,,oauth_user
453,53910cf60c30,51- Story Espanhol__DAG2Ee660YA.mp4,51- Story Espanhol__DAG2Ee660YA.mp4,CC_US_ES_VID_APROBACION_PV_38.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_38.mp4,,oauth_user
454,36835c5aef3e,52 - Story Espanhol__DAG6X6BHLfc.mp4,52 - Story Espanhol__DAG6X6BHLfc.mp4,CC_US_ES_VID_APROBACION_NV_69.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_69.mp4,,oauth_user
455,72a0be1f8359,52 - Story Espanhol__DAG6YGeGjY8.mp4,52 - Story Espanhol__DAG6YGeGjY8.mp4,CC_US_ES_VID_APROBACION_NV_70.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_70.mp4,,oauth_user
456,e221911398b4,52 - Story Espanhol__DAG6YOeKGjc.mp4,52 - Story Espanhol__DAG6YOeKGjc.mp4,CC_US_ES_VID_APROBACION_NV_71.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_71.mp4,,oauth_user
457,325d3c49386b,52 - Story Ingles__DAGpompeZJQ.mp4,52 - Story Ingles__DAGpompeZJQ.mp4,CC_US_EN_VID_APROBACION_NV_47.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_47.mp4,,oauth_user
458,2d8d675bf2ba,52- Story Espanhol__DAG2n6mmGMQ.mp4,52- Story Espanhol__DAG2n6mmGMQ.mp4,CC_US_ES_VID_RECOMPENSAS_PV_01.mp4,1,RENAMED,CC_US_ES_VID_RECOMPENSAS_PV_01.mp4,,oauth_user
459,e3a0025efa90,52- Story Espanhol__DAG3GiWcQj8.mp4,52- Story Espanhol__DAG3GiWcQj8.mp4,CC_US_ES_VID_RECOMPENSAS_PV_02.mp4,1,RENAMED,CC_US_ES_VID_RECOMPENSAS_PV_02.mp4,,oauth_user
460,a9b0eaf20df6,52- Story Espanhol__DAG3GqZtK_c.mp4,52- Story Espanhol__DAG3GqZtK_c.mp4,CC_US_ES_VID_RECOMPENSAS_PV_03.mp4,1,RENAMED,CC_US_ES_VID_RECOMPENSAS_PV_03.mp4,,oauth_user
461,d4f0ecd9d542,53 - Story Ingles__DAGpojeTfu8.mp4,53 - Story Ingles__DAGpojeTfu8.mp4,CC_US_EN_VID_APROBACION_NV_48.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_48.mp4,,oauth_user
462,f6eee73f993c,53 - Story ingles.mp4,53 - Story ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_19.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_19.mp4,,oauth_user
464,2023cea2a98c,54 - Story ingles.mp4,54 - Story ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_20.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_20.mp4,,oauth_user
468,cd47e3bc24aa,57 - Story (ingles)__DAGYkmX3ISk.mp4,57 - Story (ingles)__DAGYkmX3ISk.mp4,CC_US_EN_VID_APROBACION_PV_55.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_55.mp4,,oauth_user
469,b10249c1c043,57 - Story (ingles)__DAGeMqg7JrQ.mp4,57 - Story (ingles)__DAGeMqg7JrQ.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_21.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_21.mp4,,oauth_user
470,d5e5af49b5ba,57- Story (Ingles)__DAGqMx5rY6Q.mp4,57- Story (Ingles)__DAGqMx5rY6Q.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_22.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_22.mp4,,oauth_user
471,f8155ad3fd01,58 - Story (Ingles)__DAGqMyannuA.mp4,58 - Story (Ingles)__DAGqMyannuA.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_23.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_23.mp4,,oauth_user
472,8d44bfec3638,58 - Story ingles__DAGeM23bO8M.mp4,58 - Story ingles__DAGeM23bO8M.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_24.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_24.mp4,,oauth_user
474,943a5fc4f7ea,59 - IA - Story (Ingles)__DAHEa8e8p_c.mp4,59 - IA - Story (Ingles)__DAHEa8e8p_c.mp4,CC_US_EN_VID_APROBACION_PV_56.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_56.mp4,,oauth_user
475,78ffc9cd71ba,59 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,59 - Story (Ingles) +2 RM GP Story há 11 meses.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_25.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_25.mp4,,oauth_user
476,075b47b0703d,59 - Story (Ingles)__DAGqM5B17ds.mp4,59 - Story (Ingles)__DAGqM5B17ds.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_26.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_26.mp4,,oauth_user
477,1f15f1a77997,59 - Story (ingles) +2 RM GP Story há 1 ano.mp4,59 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_27.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_27.mp4,,oauth_user
478,d43b4caf2e34,59 - Story ingles__DAGYktlPdaI.mp4,59 - Story ingles__DAGYktlPdaI.mp4,CC_US_EN_VID_APROBACION_PV_57.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_57.mp4,,oauth_user
479,be8ebd3c424b,59 - Story ingles__DAGeM0FityQ.mp4,59 - Story ingles__DAGeM0FityQ.mp4,CC_US_EN_VID_APROBACION_PV_58.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_58.mp4,,oauth_user
480,b4de3ecb6a77,60 - IA - Story (Ingles)__DAHEbTrjWx4.mp4,60 - IA - Story (Ingles)__DAHEbTrjWx4.mp4,CC_US_EN_VID_APROBACION_PV_59.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_59.mp4,,oauth_user
481,3e8c182aba39,60 - Story (Ingles)__DAGqPSCnYeA.mp4,60 - Story (Ingles)__DAGqPSCnYeA.mp4,CC_US_EN_VID_APROBACION_NV_49.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_49.mp4,,oauth_user
482,f91bfe683ed6,60 - Story (Ingles)__DAGzQrmEfKM.mp4,60 - Story (Ingles)__DAGzQrmEfKM.mp4,CC_US_EN_VID_APROBACION_NV_50.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_50.mp4,,oauth_user
483,6cf460b8a9d2,60 - Story (ingles)__DAGYnWri2hk.mp4,60 - Story (ingles)__DAGYnWri2hk.mp4,CC_US_EN_VID_APROBACION_NV_51.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_51.mp4,,oauth_user
484,3420d3197f06,60 - Story (ingles)__DAGYnbzSedQ.mp4,60 - Story (ingles)__DAGYnbzSedQ.mp4,CC_US_EN_VID_APROBACION_NV_52.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_52.mp4,,oauth_user
485,216a20a9fc2d,60 - Story Ingles__DAGp5-W7iBI.mp4,60 - Story Ingles__DAGp5-W7iBI.mp4,CC_US_EN_VID_APROBACION_NV_53.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_53.mp4,,oauth_user
486,873965e98ff3,60- Story ingles__DAGeMyNuCRc.mp4,60- Story ingles__DAGeMyNuCRc.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_28.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_28.mp4,,oauth_user
487,f8b73e5e349d,61 - IA - Story (Ingles)__DAHEbZMDIGQ.mp4,61 - IA - Story (Ingles)__DAHEbZMDIGQ.mp4,CC_US_EN_VID_APROBACION_PV_60.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_60.mp4,,oauth_user
488,b7d6c1a60273,61 - Story (Ingles)__DAGqPgtGHDI.mp4,61 - Story (Ingles)__DAGqPgtGHDI.mp4,CC_US_EN_VID_APROBACION_NV_54.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_54.mp4,,oauth_user
489,2390899d80e4,61 - Story (Ingles)__DAGzQl9Yfz8.mp4,61 - Story (Ingles)__DAGzQl9Yfz8.mp4,CC_US_EN_VID_APROBACION_NV_55.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_55.mp4,,oauth_user
490,77af57161451,61 - Story (ingles)__DAGYnRR0LiY.mp4,61 - Story (ingles)__DAGYnRR0LiY.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_29.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_29.mp4,,oauth_user
491,9c051eec2da3,61 - Story Ingles__DAGp50wh5iY.mp4,61 - Story Ingles__DAGp50wh5iY.mp4,CC_US_EN_VID_APROBACION_NV_56.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_56.mp4,,oauth_user
492,e8c730843806,61- Story ingles__DAGeNM2-p_M.mp4,61- Story ingles__DAGeNM2-p_M.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_30.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_30.mp4,,oauth_user
493,e24c9983c003,62 - Story (Ingles)__DAGzQqXVwl0.mp4,62 - Story (Ingles)__DAGzQqXVwl0.mp4,CC_US_EN_VID_APROBACION_NV_57.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_57.mp4,,oauth_user
496,82c4e6380068,62 - Story Ingles__DAGp5y99-T4.mp4,62 - Story Ingles__DAGp5y99-T4.mp4,CC_US_EN_VID_APROBACION_NV_58.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_58.mp4,,oauth_user
497,2e9a7c61f2dc,62 - Story__DAGYn_U1ud4.mp4,62 - Story__DAGYn_U1ud4.mp4,CC_US_EN_VID_APROBACION_NV_59.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_59.mp4,,oauth_user
498,89c082b9662b,63 - Story (ingles) +2 RM GP Story há 1 ano.mp4,63 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_31.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_31.mp4,,oauth_user
499,8f6671f83594,63 - Story (ingles)__DAGYwHoV5p0.mp4,63 - Story (ingles)__DAGYwHoV5p0.mp4,CC_US_EN_VID_APROBACION_NV_60.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_60.mp4,,oauth_user
500,4d94d2531c43,63 - Story (ingles)__DAGeNMbG0ow.mp4,63 - Story (ingles)__DAGeNMbG0ow.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_32.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_32.mp4,,oauth_user
501,e3e3ac43d4c2,63 - Story Ingles.mp4,63 - Story Ingles.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_33.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_33.mp4,,oauth_user
502,2dfbd279c4c3,63 - Story VALEU NATALINA__DAGYnwkxtaA.mp4,63 - Story VALEU NATALINA__DAGYnwkxtaA.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_34.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_34.mp4,,oauth_user
503,c20ab5da6b5a,64 - Story (ingles)__DAGZG8NmPv4.mp4,64 - Story (ingles)__DAGZG8NmPv4.mp4,CC_US_EN_VID_APROBACION_NV_61.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_61.mp4,,oauth_user
504,21c5470e911e,64 - Story (ingles)__DAGeNNcDCcM.mp4,64 - Story (ingles)__DAGeNNcDCcM.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_35.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_35.mp4,,oauth_user
506,d613c7b92836,65 - Story (Ingles)__DAGz6e4ivkM.mp4,65 - Story (Ingles)__DAGz6e4ivkM.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_36.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_36.mp4,,oauth_user
507,e32a497948c2,65 - Story (ingles)__DAGZHD_o3RU.mp4,65 - Story (ingles)__DAGZHD_o3RU.mp4,CC_US_EN_VID_APROBACION_NV_62.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_62.mp4,,oauth_user
508,199ad039c1d4,65 - Story (ingles)__DAGeNMb1t18.mp4,65 - Story (ingles)__DAGeNMb1t18.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_37.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_37.mp4,,oauth_user
509,6171e31bf843,65 - Story ingles__DAGZIWjSSk8.mp4,65 - Story ingles__DAGZIWjSSk8.mp4,CC_US_EN_VID_APROBACION_NV_63.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_63.mp4,,oauth_user
510,fda23b2e9b11,66 - IA - Story Ingles__DAHEcN9bgtw.mp4,66 - IA - Story Ingles__DAHEcN9bgtw.mp4,CC_US_EN_VID_APROBACION_PV_61.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_61.mp4,,oauth_user
511,4b78188a5120,66 - Story (Ingles)__DAGz6sgW2og.mp4,66 - Story (Ingles)__DAGz6sgW2og.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_38.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_38.mp4,,oauth_user
512,b1c72c687753,66 - Story (ingles)__DAGeQG-HNPg.mp4,66 - Story (ingles)__DAGeQG-HNPg.mp4,CC_US_EN_VID_RECOMPENSAS_NV_01.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_01.mp4,,oauth_user
513,a48032e32f12,66 - Story ingles__DAGZIXg5yTM.mp4,66 - Story ingles__DAGZIXg5yTM.mp4,CC_US_EN_VID_APROBACION_NV_64.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_64.mp4,,oauth_user
514,92379f7bcfdf,67 - IA - Story Ingles__DAHEcJiIgNc.mp4,67 - IA - Story Ingles__DAHEcJiIgNc.mp4,CC_US_EN_VID_APROBACION_PV_62.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_62.mp4,,oauth_user
516,e0db94d37825,67 - Story (ingles)__DAGeP5iunmY.mp4,67 - Story (ingles)__DAGeP5iunmY.mp4,CC_US_EN_VID_RECOMPENSAS_NV_02.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_02.mp4,,oauth_user
517,ff7f9ad20d4c,67 - Story ingles__DAGZIQB28SE.mp4,67 - Story ingles__DAGZIQB28SE.mp4,CC_US_EN_VID_LIMITE_ALTO_NV_39.mp4,1,RENAMED,CC_US_EN_VID_LIMITE_ALTO_NV_39.mp4,,oauth_user
518,471c8978dff0,68 - IA - Story Ingles.mp4,68 - IA - Story Ingles.mp4,CC_US_EN_VID_APROBACION_PV_63.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_63.mp4,,oauth_user
519,df60df13cfd3,68 - Story (ingles) +2 RM GP Story há 1 ano.mp4,68 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_PV_64.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_64.mp4,,oauth_user
520,3e53f08a5efd,68 - Story (ingles)__DAGZI_npb9o.mp4,68 - Story (ingles)__DAGZI_npb9o.mp4,CC_US_EN_VID_APROBACION_PV_65.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_65.mp4,,oauth_user
521,b8ba0e951ce1,68 - Story (ingles)__DAGeQELSyDA.mp4,68 - Story (ingles)__DAGeQELSyDA.mp4,CC_US_EN_VID_RECOMPENSAS_NV_03.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_03.mp4,,oauth_user
522,360d28d638e9,69 - IA - Story Ingles.mp4,69 - IA - Story Ingles.mp4,CC_US_EN_VID_APROBACION_PV_66.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_66.mp4,,oauth_user
523,e9f46a862054,69 - Story (Ingles)__DAG1ri6dQH0.mp4,69 - Story (Ingles)__DAG1ri6dQH0.mp4,CC_US_EN_VID_APROBACION_NV_65.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_65.mp4,,oauth_user
524,2a199e0a11ab,69 - Story (ingles)__DAGZJGICBGc.mp4,69 - Story (ingles)__DAGZJGICBGc.mp4,CC_US_EN_VID_APROBACION_PV_67.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_67.mp4,,oauth_user
525,62a0dc638f70,69.3 - Story ingles.mp4,69.3 - Story ingles.mp4,CC_US_EN_VID_RECOMPENSAS_NV_04.mp4,1,RENAMED,CC_US_EN_VID_RECOMPENSAS_NV_04.mp4,,oauth_user
527,3bb60a7ad861,70 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,70 - Story (Ingles) +2 RM GP Story há 7 meses.mp4,CC_US_EN_VID_APROBACION_NV_66.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_66.mp4,,oauth_user
528,59b0874ae328,70 - Story (Ingles)__DAG1zlEQN4k.mp4,70 - Story (Ingles)__DAG1zlEQN4k.mp4,CC_US_EN_VID_APROBACION_NV_67.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_67.mp4,,oauth_user
529,c759d967d772,70 - Story (ingles) +2 RM GP Story há 1 ano.mp4,70 - Story (ingles) +2 RM GP Story há 1 ano.mp4,CC_US_EN_VID_APROBACION_PV_68.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_68.mp4,,oauth_user
530,1cca6548a66e,70 - Story (ingles)__DAGZJN_uiNw.mp4,70 - Story (ingles)__DAGZJN_uiNw.mp4,CC_US_EN_VID_APROBACION_PV_69.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_PV_69.mp4,,oauth_user
531,6a0798313219,70 - Story Espanhol__DAG3YjB4uGk.mp4,70 - Story Espanhol__DAG3YjB4uGk.mp4,CC_US_ES_VID_APROBACION_NV_72.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_72.mp4,,oauth_user
532,7d3acca13399,70 - Story Espanhol__DAG3YlYz2ds.mp4,70 - Story Espanhol__DAG3YlYz2ds.mp4,CC_US_ES_VID_APROBACION_NV_73.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_NV_73.mp4,,oauth_user
533,cf792f8fb6ad,70 - Story Espanhol__DAGzQV1KNmU.mp4,70 - Story Espanhol__DAGzQV1KNmU.mp4,CC_US_ES_VID_APROBACION_PV_39.mp4,1,RENAMED,CC_US_ES_VID_APROBACION_PV_39.mp4,,oauth_user
534,1bfba42ef739,70 - Story Ingles__DAG1uRXB7Ps.mp4,70 - Story Ingles__DAG1uRXB7Ps.mp4,CC_US_EN_VID_APROBACION_NV_68.mp4,1,RENAMED,CC_US_EN_VID_APROBACION_NV_68.mp4,,oauth_user
